periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-EP01d. Malaria cases treated,105-MC04. Malaria in pregnancy,105-PS01b. Malaria Microscopy - Positive,105-PS02b. Malaria RDTs - Positive
202406,June 2024,202406,,orgY0d5MJa9,Kagadi District,,,4751.0,276.0,188.0,3938.0
202406,June 2024,202406,,Lnewt3iIJaK,Kakumiro District,,,6734.0,302.0,955.0,5844.0
202406,June 2024,202406,,KOnkIf4N6jA,Kalaki District,,,8916.0,202.0,1228.0,7918.0
202406,June 2024,202406,,JrHILmtK0OU,Kalangala District,,,597.0,19.0,74.0,511.0
202406,June 2024,202406,,kJCEJnXLgnh,Kaliro District,,,13558.0,947.0,873.0,12046.0
202406,June 2024,202406,,ahyi8Uq4vaj,Kalungu District,,,2107.0,64.0,719.0,1400.0
202406,June 2024,202406,,aXmBzv61LbM,Kampala District,,,14296.0,324.0,6779.0,5323.0
202406,June 2024,202406,,oyygQ2STBST,Kamuli District,,,31175.0,1602.0,1692.0,26547.0
202406,June 2024,202406,,uCVQXAdKqL9,Kamwenge District,,,9419.0,240.0,1162.0,8642.0
202406,June 2024,202406,,aphcy5JTnd6,Kanungu District,,,2242.0,135.0,140.0,1575.0
202406,June 2024,202406,,aginheWSLef,Kapchorwa District,,,1009.0,13.0,214.0,941.0
202406,June 2024,202406,,mvN9LBbpf7X,Kapelebyong District,,,6973.0,184.0,251.0,7098.0
202406,June 2024,202406,,Hmh5JQLls1d,Karenga District,,,2715.0,61.0,190.0,2367.0
202406,June 2024,202406,,aa8xVDzSpte,Kasese District,,,6941.0,61.0,1165.0,5359.0
202406,June 2024,202406,,Pvl4FVXO0RD,Kassanda District,,,3647.0,176.0,652.0,2747.0
202406,June 2024,202406,,cSrCFjPKqcG,Katakwi District,,,14031.0,707.0,292.0,13246.0
202406,June 2024,202406,,ykxQEnZGXkj,Kayunga District,,,10743.0,385.0,2141.0,9016.0
202406,June 2024,202406,,AS2Seq1grGE,Kazo District,,,5536.0,98.0,429.0,4988.0
202406,June 2024,202406,,tM3DsJxMaMX,Kibaale District,,,2004.0,202.0,500.0,1122.0
202406,June 2024,202406,,GLHh0BXys9w,Kiboga District,,,4200.0,59.0,1521.0,2472.0
202406,June 2024,202406,,Oyxwe3iDqpR,Kibuku District,,,24552.0,928.0,394.0,25045.0
202406,June 2024,202406,,L5WBetpBpY3,Kikuube District,,,8593.0,302.0,4357.0,3951.0
202406,June 2024,202406,,qf9xWZu7Dq8,Kiruhura District,,,4492.0,111.0,657.0,3706.0
202406,June 2024,202406,,B0G9cqixld8,Kiryandongo District,,,13874.0,557.0,1080.0,12351.0
202406,June 2024,202406,,aPhSZRinfbg,Kisoro District,,,807.0,2.0,22.0,814.0
202406,June 2024,202406,,qKmESX5Owwr,Kitagwenda District,,,1741.0,62.0,220.0,1689.0
202406,June 2024,202406,,pnTVIF5v27r,Kitgum District,,,17349.0,502.0,2376.0,14655.0
202406,June 2024,202406,,iqsaGItA68C,Koboko District,,,5085.0,258.0,296.0,4531.0
202406,June 2024,202406,,Y4LV8xqkv6J,Kole District,,,7010.0,522.0,1771.0,5183.0
202406,June 2024,202406,,aPZzL4CyBTg,Kotido District,,,4501.0,91.0,414.0,4054.0
202406,June 2024,202406,,saT18HClZoz,Kumi District,,,15448.0,458.0,1246.0,14062.0
202406,June 2024,202406,,gCN6sU5BjlR,Kwania District,,,6089.0,355.0,255.0,4875.0
202406,June 2024,202406,,h1O9AvNR4jS,Kween District,,,1398.0,25.0,163.0,1331.0
202406,June 2024,202406,,IVuiLJYABw6,Kyankwanzi District,,,3429.0,222.0,1109.0,2396.0
202406,June 2024,202406,,a9tQqo1rSj7,Kyegegwa District,,,11259.0,266.0,243.0,7693.0
202406,June 2024,202406,,O9MoQcpZ4uA,Kyenjojo District,,,7359.0,159.0,851.0,7376.0
202406,June 2024,202406,,REJuxCmTwXG,Kyotera District,,,5430.0,85.0,1648.0,3623.0
202406,June 2024,202406,,xy0M4HhjXtD,Lamwo District,,,22964.0,368.0,723.0,18155.0
202406,June 2024,202406,,ullSvMrkHdi,Lira City,,,6029.0,190.0,2324.0,4569.0
202406,June 2024,202406,,Lj8t70RYnEt,Lira District,,,11456.0,318.0,683.0,9231.0
202406,June 2024,202406,,hn1AlYtF1Pu,Luuka District,,,16675.0,1072.0,990.0,13913.0
202406,June 2024,202406,,tr9XWtYsL5P,Luwero District,,,13211.0,330.0,5441.0,7621.0
202406,June 2024,202406,,aqpd0Y9eXZ2,Lwengo District,,,3289.0,89.0,1030.0,2024.0
202406,June 2024,202406,,aPRNSGUR3vk,Lyantonde District,,,1795.0,17.0,196.0,1595.0
202406,June 2024,202406,,bLoH4VbxCGI,Madi-Okollo District,,,3681.0,196.0,205.0,3239.0
202406,June 2024,202406,,JIZDvNlIhXS,Manafwa District,,,3811.0,160.0,930.0,3034.0
202406,June 2024,202406,,WyR8Eetj7Uw,Maracha District,,,3469.0,188.0,102.0,2476.0
202406,June 2024,202406,,KJkbK1YhjFb,Masaka City,,,1409.0,60.0,267.0,622.0
202406,June 2024,202406,,bIONCoCnt3Q,Masaka District,,,852.0,12.0,72.0,466.0
202406,June 2024,202406,,xr8EMirOASp,Masindi District,,,4596.0,164.0,1194.0,3138.0
202406,June 2024,202406,,mv4gKtY0qW8,Mayuge District,,,16818.0,590.0,1279.0,15184.0
202406,June 2024,202406,,ALFFOStwtqW,Mbale City,,,6392.0,173.0,2302.0,4641.0
202406,June 2024,202406,,yuo5ielNL7W,Mbale District,,,9063.0,304.0,573.0,7361.0
202406,June 2024,202406,,W7kX446X8Jn,Mbarara City,,,646.0,7.0,185.0,467.0
202406,June 2024,202406,,auswb7JO9wY,Mbarara District,,,899.0,23.0,78.0,759.0
202406,June 2024,202406,,FLygHiUd2UW,Mitooma District,,,1942.0,24.0,82.0,1450.0
202406,June 2024,202406,,Q7PaNIbyZII,Mityana District,,,5083.0,157.0,1439.0,3780.0
202406,June 2024,202406,,A9kRCvmn6Co,Moroto District,,,2378.0,42.0,103.0,2304.0
202406,June 2024,202406,,W0kQBddyGyh,Moyo District,,,3585.0,42.0,294.0,2669.0
202406,June 2024,202406,,YMMexeHFUay,Mpigi District,,,3288.0,85.0,1178.0,2054.0
202406,June 2024,202406,,lzWuB6bCQeV,Mubende District,,,7301.0,341.0,1137.0,4213.0
202406,June 2024,202406,,a0DfYpC2Rwl,Mukono District,,,8881.0,319.0,2230.0,7359.0
202406,June 2024,202406,,mOXva2xiwQv,Nabilatuk District,,,4186.0,64.0,237.0,3949.0
202406,June 2024,202406,,VuHCApXcMTm,Nakapiripirit District,,,5073.0,134.0,399.0,4970.0
202406,June 2024,202406,,aSbgVKaeCP0,Nakaseke District,,,5335.0,143.0,1324.0,2848.0
202406,June 2024,202406,,aUcYGQCK9ub,Nakasongola District,,,6642.0,196.0,1326.0,4774.0
202406,June 2024,202406,,Ut0ysYGEipO,Namayingo District,,,6910.0,317.0,608.0,5305.0
202406,June 2024,202406,,TGzZPOmbgn8,Namisindwa District,,,2715.0,254.0,484.0,1221.0
202406,June 2024,202406,,esIUe2tQAtL,Namutumba District,,,6717.0,303.0,580.0,5967.0
202406,June 2024,202406,,EDhGji3EteB,Napak District,,,6941.0,203.0,504.0,6608.0
202406,June 2024,202406,,Xjc0LDFa5gW,Nebbi District,,,5779.0,316.0,615.0,5705.0
202406,June 2024,202406,,aj4hsYK3dVm,Ngora District,,,6013.0,284.0,545.0,5587.0
202406,June 2024,202406,,z8D9ER36EKN,Ntoroko District,,,602.0,11.0,188.0,579.0
202406,June 2024,202406,,hAoe9dhZh9V,Ntungamo District,,,2700.0,26.0,533.0,2200.0
202406,June 2024,202406,,zNgVoDVPYgD,Nwoya District,,,10997.0,397.0,383.0,11275.0
202406,June 2024,202406,,uTMUclQ5bi6,Obongi District,,,2560.0,48.0,208.0,2182.0
202406,June 2024,202406,,S5fvUXgY54J,Omoro District,,,15502.0,366.0,921.0,13571.0
202406,June 2024,202406,,aXjub1BYn1y,Otuke District,,,9087.0,328.0,846.0,7512.0
202406,June 2024,202406,,xpIFdCMhVHG,Oyam District,,,21963.0,1458.0,1116.0,18069.0
202406,June 2024,202406,,aBrjuZk0W31,Pader District,,,22533.0,191.0,818.0,20305.0
202406,June 2024,202406,,uqUyTPvQKII,Pakwach District,,,2012.0,73.0,26.0,1542.0
202406,June 2024,202406,,WiVj4bEhX4P,Pallisa District,,,6245.0,429.0,373.0,6313.0
202406,June 2024,202406,,P8iz90eiIrW,Rakai District,,,4530.0,52.0,636.0,3845.0
202406,June 2024,202406,,wZrfAgC3WrU,Rubanda District,,,266.0,,18.0,242.0
202406,June 2024,202406,,fS71jg1WYPk,Rubirizi District,,,2846.0,45.0,343.0,2413.0
202406,June 2024,202406,,fsP0Wxie1UW,Rukiga District,,,269.0,3.0,20.0,253.0
202406,June 2024,202406,,tugqr4dY6wq,Rukungiri District,,,1418.0,19.0,101.0,1286.0
202406,June 2024,202406,,tsugXWRXwGu,Rwampara District,,,867.0,2.0,44.0,806.0
202406,June 2024,202406,,j7AQsnEYmvi,Sembabule District,,,4060.0,138.0,799.0,3735.0
202406,June 2024,202406,,zJfpujxC1kD,Serere District,,,16807.0,592.0,1193.0,16763.0
202406,June 2024,202406,,xAJgEKKAeRA,Sheema District,,,284.0,10.0,43.0,271.0
202406,June 2024,202406,,wJ2a6YKDFZW,Sironko District,,,4476.0,235.0,950.0,4367.0
202406,June 2024,202406,,iRUvO30ij3h,Soroti City,,,5823.0,279.0,2908.0,3713.0
202406,June 2024,202406,,srmGjHrpVE5,Soroti District,,,10518.0,650.0,2898.0,8632.0
202406,June 2024,202406,,bJgx6UjvyoP,Terego District,,,7820.0,244.0,165.0,6810.0
202406,June 2024,202406,,KhT80mlwJ3Y,Tororo District,,,8154.0,183.0,240.0,7143.0
202406,June 2024,202406,,aIahLLmtvgT,Wakiso District,,,18737.0,475.0,7065.0,8732.0
202406,June 2024,202406,,W1JM2Qdhcv3,Yumbe District,,,10592.0,260.0,887.0,9442.0
202406,June 2024,202406,,A4aGXEfdb8P,Zombo District,,,6427.0,165.0,28.0,5611.0
202407,July 2024,202407,,NREoMszwQZW,Abim District,,,9694.0,236.0,522.0,8925.0
202407,July 2024,202407,,QYiQ2KqgCxj,Adjumani District,,,10888.0,276.0,2141.0,9345.0
202407,July 2024,202407,,ztIyIYAzFKp,Agago District,,,33279.0,495.0,1838.0,28334.0
202407,July 2024,202407,,p7EEgDEX3jT,Alebtong District,,,12027.0,527.0,389.0,11779.0
202407,July 2024,202407,,ZuQHWOaFQVM,Amolatar District,,,5243.0,246.0,238.0,4821.0
202407,July 2024,202407,,a8RHFdF4DXL,Amudat District,,,3766.0,72.0,134.0,3378.0
202407,July 2024,202407,,TM6ccNxawqy,Amuria District,,,12862.0,504.0,1286.0,11577.0
202407,July 2024,202407,,C0RSe3EWBqU,Amuru District,,,13941.0,339.0,202.0,12785.0
202407,July 2024,202407,,JyZJhGXKeEq,Apac District,,,8851.0,403.0,641.0,7390.0
202407,July 2024,202407,,iQTVPmAJPkr,Arua City,,,5698.0,315.0,1748.0,4957.0
202407,July 2024,202407,,WcB3kLlgRTb,Arua District,,,1742.0,91.0,170.0,1532.0
202407,July 2024,202407,,kb7iUQISRlx,Budaka District,,,7536.0,444.0,373.0,7497.0
202407,July 2024,202407,,AhwgeZQYj16,Bududa District,,,1708.0,97.0,525.0,1194.0
202407,July 2024,202407,,gUaoj8Geuao,Bugiri District,,,3963.0,136.0,645.0,3357.0
202407,July 2024,202407,,AIonX4LaJeU,Bugweri District,,,7975.0,383.0,823.0,7649.0
202407,July 2024,202407,,sWoNWQZ9qrD,Buhweju District,,,130.0,6.0,15.0,122.0
202407,July 2024,202407,,x75Yh65MaUa,Buikwe District,,,8171.0,302.0,1978.0,6546.0
202407,July 2024,202407,,tdZbtg9sZkO,Bukedea District,,,16092.0,729.0,1027.0,16292.0
202407,July 2024,202407,,Ame30QOwuX6,Bukomansimbi District,,,2678.0,49.0,848.0,1776.0
202407,July 2024,202407,,e8m9ZYMRoeR,Bukwo District,,,651.0,10.0,186.0,616.0
202407,July 2024,202407,,auLatLbcOxf,Bulambuli District,,,5301.0,214.0,93.0,4966.0
202407,July 2024,202407,,CQTmrrriwOq,Buliisa District,,,6152.0,270.0,870.0,4689.0
202407,July 2024,202407,,g8M1cWRJZV6,Bundibugyo District,,,5762.0,79.0,368.0,4617.0
202407,July 2024,202407,,iTfbtn6JUsN,Bunyangabu District,,,1067.0,33.0,229.0,659.0
202407,July 2024,202407,,It5UGwdHAPF,Bushenyi District,,,702.0,7.0,129.0,598.0
202407,July 2024,202407,,lkuO79O6mRx,Busia District,,,9848.0,336.0,1200.0,7362.0
202407,July 2024,202407,,MtpE3CH6vq3,Butaleja District,,,5833.0,178.0,794.0,4624.0
202407,July 2024,202407,,a3LMKP8z8Xj,Butambala District,,,1938.0,39.0,394.0,1473.0
202407,July 2024,202407,,FDPqRvcW3NN,Butebo District,,,4774.0,141.0,431.0,4107.0
202407,July 2024,202407,,aZLZPPjqft0,Buvuma District,,,2370.0,93.0,167.0,2111.0
202407,July 2024,202407,,F3ccON3OCsL,Buyende District,,,13332.0,1649.0,1363.0,11144.0
202407,July 2024,202407,,wMQ25dybdgH,Dokolo District,,,10005.0,379.0,422.0,8018.0
202407,July 2024,202407,,R1x33oSVR1M,Fort Portal City,,,607.0,8.0,181.0,343.0
202407,July 2024,202407,,lQj3yMM1lI7,Gomba District,,,2447.0,74.0,386.0,2056.0
202407,July 2024,202407,,szlrGpmFlu9,Gulu City,,,8461.0,158.0,2760.0,5533.0
202407,July 2024,202407,,Gwk4wkLz7EW,Gulu District,,,11502.0,264.0,303.0,10563.0
202407,July 2024,202407,,ZqJ9w7mzitv,Hoima City,,,1594.0,24.0,520.0,838.0
202407,July 2024,202407,,PJFtfCyp6Rb,Hoima District,,,3348.0,317.0,970.0,2255.0
202407,July 2024,202407,,r8WLxW9JwsS,Ibanda District,,,8733.0,147.0,832.0,7005.0
202407,July 2024,202407,,oNxpMjveyZt,Iganga District,,,19561.0,595.0,2312.0,16450.0
202407,July 2024,202407,,UaR7OHycj8c,Isingiro District,,,7420.0,108.0,417.0,7133.0
202407,July 2024,202407,,wRApaxY2zJf,Jinja City,,,7182.0,190.0,1605.0,5192.0
202407,July 2024,202407,,aJR2ZxSH7g4,Jinja District,,,11996.0,391.0,1482.0,9854.0
202407,July 2024,202407,,eOJUW6OGpc7,Kaabong District,,,3841.0,87.0,144.0,2999.0
202407,July 2024,202407,,zBIpPzKYFLp,Kabale District,,,318.0,1.0,103.0,234.0
202407,July 2024,202407,,m77oR1YJESj,Kabarole District,,,743.0,14.0,70.0,603.0
202407,July 2024,202407,,QoRZB7xc3j9,Kaberamaido District,,,7004.0,208.0,1441.0,5086.0
202407,July 2024,202407,,orgY0d5MJa9,Kagadi District,,,5586.0,329.0,111.0,4860.0
202407,July 2024,202407,,Lnewt3iIJaK,Kakumiro District,,,6530.0,374.0,814.0,4626.0
202407,July 2024,202407,,KOnkIf4N6jA,Kalaki District,,,7646.0,181.0,1406.0,6533.0
202407,July 2024,202407,,JrHILmtK0OU,Kalangala District,,,507.0,19.0,99.0,401.0
202407,July 2024,202407,,kJCEJnXLgnh,Kaliro District,,,19317.0,1165.0,1238.0,18445.0
202407,July 2024,202407,,ahyi8Uq4vaj,Kalungu District,,,2317.0,46.0,789.0,1531.0
202407,July 2024,202407,,aXmBzv61LbM,Kampala District,,,14835.0,391.0,7275.0,5065.0
202407,July 2024,202407,,oyygQ2STBST,Kamuli District,,,34845.0,1100.0,2692.0,32526.0
202407,July 2024,202407,,uCVQXAdKqL9,Kamwenge District,,,7608.0,194.0,935.0,7681.0
202407,July 2024,202407,,aphcy5JTnd6,Kanungu District,,,2153.0,30.0,101.0,2027.0
202407,July 2024,202407,,aginheWSLef,Kapchorwa District,,,909.0,6.0,191.0,778.0
202407,July 2024,202407,,mvN9LBbpf7X,Kapelebyong District,,,7682.0,244.0,124.0,6186.0
202407,July 2024,202407,,Hmh5JQLls1d,Karenga District,,,2410.0,57.0,177.0,1702.0
202407,July 2024,202407,,aa8xVDzSpte,Kasese District,,,6896.0,96.0,826.0,5239.0
202407,July 2024,202407,,Pvl4FVXO0RD,Kassanda District,,,3858.0,224.0,819.0,1575.0
