district,year,month,avg_temp_max,avg_temp_min,sum_precipitation,avg_humidity,sum_sunshine_hours
Bundibugyo,2025,2,35.25,22.14,2.0,46.0,307.04
Moyo,2022,12,29.39,19.51,22.7,56.94,327.7
Nwoya,2021,4,28.53,19.39,128.9,77.77,311.17
Rukungiri,2025,1,24.53,15.27,18.4,69.42,345.26
Busia,2021,9,26.49,16.9,171.1,83.27,301.32
Busia,2021,2,28.53,17.45,57.6,72.29,299.01
Nwoya,2017,3,32.89,20.42,25.2,57.0,343.1
Rukungiri,2025,3,25.78,15.71,168.2,74.65,305.36
Moyo,2018,9,28.52,19.88,106.3,71.87,320.18
Omoro,2021,12,32.82,20.43,2.9,43.9,321.17
Nwoya,2023,2,34.65,20.24,3.1,35.93,289.78
Omoro,2022,1,32.43,19.77,40.0,42.81,301.82
Omoro,2019,1,33.6,20.41,2.2,40.19,326.89
Moyo,2021,11,30.53,19.95,7.2,59.57,312.31
Nwoya,2021,2,33.07,19.8,0.4,40.14,300.89
Nwoya,2023,10,29.61,19.35,260.3,76.65,300.54
Busia,2021,11,28.27,16.89,158.3,75.27,312.76
Moyo,2023,6,28.26,19.69,152.8,76.3,293.78
Moyo,2022,10,28.47,19.34,140.1,74.35,315.77
Nwoya,2023,5,29.12,19.15,72.8,76.81,333.33
Buhweju,2025,1,23.23,14.61,57.9,65.26,316.36
Moyo,2023,4,30.3,20.05,129.7,70.33,284.77
Omoro,2021,11,31.65,19.44,8.9,56.5,317.06
Rukungiri,2025,2,25.86,15.8,39.0,68.93,301.63
Nakasongola,2025,2,34.4,19.57,1.3,44.96,315.72
Omoro,2023,4,30.31,19.46,131.5,69.6,292.36
Namisindwa,2025,3,20.75,11.43,390.9,74.65,310.94
Omoro,2019,6,26.62,18.81,224.8,83.63,292.88
Omoro,2018,3,30.01,19.7,87.0,69.03,301.62
Kalangala,2025,1,25.12,20.47,85.5,77.45,334.86
Kaberamaido,2025,3,31.4,19.99,128.4,62.68,322.29
Busia,2017,10,27.63,17.25,124.6,79.13,328.37
Omoro,2018,5,27.05,19.13,158.8,81.71,312.06
Moyo,2021,12,31.72,21.01,7.6,49.52,324.8
Kiryandongo,2025,1,33.08,18.5,3.1,43.45,335.37
Namisindwa,2025,1,20.07,10.52,46.1,66.16,348.73
Nwoya,2018,11,29.8,19.24,82.2,70.7,316.54
Busia,2021,4,26.21,17.47,249.3,85.4,304.61
Omoro,2023,5,30.01,19.45,72.1,71.03,335.46
Moyo,2023,8,28.84,19.41,92.2,71.77,339.95
Nwoya,2018,6,26.49,18.48,147.4,80.7,302.91
Nwoya,2021,1,31.01,18.72,9.3,55.68,331.92
Nwoya,2021,10,29.34,18.89,110.2,76.35,316.63
Nwoya,2018,3,29.57,19.54,83.3,74.19,299.75
Omoro,2021,3,32.64,20.52,29.0,52.13,332.9
Busia,2021,1,26.94,16.8,117.0,79.58,336.88
Nakapiripirit,2025,3,30.25,18.67,144.3,55.65,337.13
Omoro,2021,10,29.84,19.12,112.4,71.55,316.71
Nwoya,2017,12,32.69,19.24,0.8,46.06,333.44
Omoro,2019,3,34.16,21.26,7.5,43.87,345.25
Omoro,2021,1,31.35,19.4,3.0,49.58,327.22
Bukomansimbi,2025,2,30.74,18.38,14.5,65.21,303.19
Moyo,2022,8,26.47,18.45,256.0,83.19,279.1
Omoro,2022,11,29.42,18.56,82.3,72.7,282.21
Moyo,2023,3,30.7,20.18,167.6,66.13,273.91
Nwoya,2018,1,32.72,19.38,0.2,37.19,338.42
Nwoya,2018,7,27.33,18.15,54.3,72.35,328.8
Nwoya,2021,3,31.94,20.19,46.9,58.84,329.29
Ntungamo,2025,3,28.67,17.21,90.3,68.52,317.15
Moyo,2018,10,28.44,19.91,145.5,74.74,310.95
Moyo,2021,5,27.55,20.03,179.4,79.58,283.54
Omoro,2023,12,31.52,19.74,27.6,57.9,325.18
Kalangala,2025,2,25.96,21.36,58.7,75.75,305.75
Nakasongola,2025,1,32.5,18.45,1.1,50.74,345.28
Nakapiripirit,2025,1,30.98,18.21,10.4,38.77,342.5
Moyo,2022,9,27.42,18.69,145.4,79.97,317.79
Busia,2021,5,25.45,17.4,171.3,85.87,307.35
Omoro,2018,7,27.02,18.2,70.8,73.23,327.58
Nwoya,2023,12,31.05,18.99,27.2,64.87,327.4
Busia,2021,8,27.17,16.75,92.1,75.19,326.5
Moyo,2023,1,32.06,20.72,4.0,38.06,328.88
Nwoya,2023,9,29.51,18.81,144.8,74.53,308.87
Butambala,2025,3,28.13,18.51,128.1,75.48,294.3
Moyo,2018,3,30.74,20.52,50.4,68.84,297.6
Moyo,2018,8,27.2,19.14,183.6,77.35,316.65
Kaberamaido,2025,1,32.63,18.6,23.7,53.97,341.25
Moyo,2021,10,28.96,19.61,137.4,74.39,323.01
Buhweju,2025,3,23.71,14.89,159.3,71.58,303.44
Moyo,2018,1,32.56,21.95,0.1,27.23,337.52
Ntungamo,2025,1,27.07,15.58,30.8,69.29,343.49
Omoro,2019,9,28.08,18.86,119.6,79.93,324.22
Lyantonde,2025,2,32.26,18.38,18.4,56.07,306.51
Isingiro,2025,2,30.81,18.01,22.1,64.07,303.53
Omoro,2021,4,28.74,19.5,112.3,76.13,306.89
Sembabule,2025,1,30.99,17.99,11.1,60.29,328.53
Moyo,2022,1,31.81,20.69,24.1,40.52,311.98
Omoro,2023,8,30.05,18.77,97.3,67.03,343.01
Nwoya,2018,2,34.49,21.4,16.2,41.96,288.79
Omoro,2023,6,28.7,18.96,130.1,73.27,307.78
Moyo,2023,12,31.34,20.52,19.0,52.87,328.43
Omoro,2021,2,33.22,20.75,0.1,36.18,302.14
Omoro,2023,1,32.86,19.33,0.3,37.42,330.27
Omoro,2023,10,30.08,19.46,196.1,73.16,312.55
Omoro,2017,9,27.81,18.79,182.5,80.63,310.42
Omoro,2019,12,28.47,18.81,72.2,71.68,315.74
Omoro,2023,11,29.41,18.97,143.5,71.83,300.03
Omoro,2018,8,27.65,18.24,145.5,76.45,328.76
Omoro,2021,8,28.23,18.66,83.9,71.81,331.69
Nwoya,2017,11,28.95,18.45,77.9,71.13,306.91
Moyo,2018,12,31.05,21.0,7.4,53.55,318.99
Omoro,2022,6,27.74,18.2,77.9,72.37,324.79
Nakasongola,2025,3,31.86,19.84,112.1,62.32,324.7
Nwoya,2023,1,32.55,18.78,0.2,43.23,330.71
Nakapiripirit,2025,2,32.94,19.0,0.2,30.14,315.43
Moyo,2021,2,33.45,21.88,0.0,29.75,301.71
Omoro,2017,10,29.0,19.25,107.1,74.65,317.2
Omoro,2017,11,29.4,18.93,72.3,67.77,304.47
Omoro,2019,2,34.64,21.23,16.3,38.89,309.19
Omoro,2017,3,33.02,20.67,31.8,52.84,345.73
Omoro,2018,10,29.54,19.38,179.1,70.71,326.04
Nwoya,2017,2,33.23,20.69,19.8,49.25,310.02
Namayingo,2025,1,26.52,19.17,64.7,74.87,346.86
Nwoya,2017,4,31.1,20.39,98.9,66.57,327.6
Nwoya,2018,10,28.76,19.22,185.0,76.35,309.06
Nwoya,2023,6,28.13,18.8,147.5,77.5,311.61
Busia,2021,7,26.2,16.55,53.8,73.68,328.06
Moyo,2018,5,27.98,20.24,95.5,76.87,314.73
Busia,2017,7,26.21,16.91,93.5,77.39,328.25
Nwoya,2017,7,27.54,18.72,176.3,80.32,315.4
Moyo,2021,9,27.11,19.31,218.2,82.57,293.52
Omoro,2018,12,31.2,19.7,20.9,55.48,320.79
Nwoya,2023,8,30.24,18.86,67.4,68.74,339.02
Omoro,2018,1,32.71,19.89,3.4,34.97,323.94
Moyo,2023,5,29.51,20.26,43.7,72.65,341.7
Moyo,2023,2,34.02,21.93,3.2,31.89,296.38
Omoro,2017,6,29.08,19.63,69.3,71.37,334.62
Nwoya,2018,8,27.37,18.2,146.2,78.23,319.92
Ntungamo,2025,2,29.26,16.55,40.9,64.25,297.89
Omoro,2021,5,27.17,19.1,136.5,80.03,295.23
Nwoya,2017,10,28.58,19.07,130.5,77.77,317.12
Nwoya,2021,9,27.48,18.55,216.1,82.37,300.63
Bundibugyo,2025,3,32.89,21.56,58.2,59.97,313.5
Omoro,2022,10,29.6,18.67,95.4,70.26,330.14
Kiryandongo,2025,2,35.55,20.19,0.9,37.82,307.89
Omoro,2019,11,28.25,18.88,129.6,75.27,302.73
Moyo,2021,7,26.7,19.05,79.6,76.84,292.79
Moyo,2023,11,28.86,19.36,138.6,75.4,298.11
Nwoya,2021,5,27.03,19.04,100.7,81.19,303.28
Busia,2017,11,26.99,16.88,153.0,79.13,307.43
Busia,2017,6,27.1,17.52,83.2,77.9,331.1
Sembabule,2025,2,32.0,18.78,23.8,58.07,302.07
Kaberamaido,2025,2,35.49,20.29,0.4,41.86,316.31
Busia,2021,12,28.54,17.51,119.6,72.87,326.31
Nwoya,2023,11,29.06,18.76,127.1,77.47,285.26
Busia,2021,6,26.24,16.65,90.9,78.43,325.36
Omoro,2017,2,33.25,20.96,20.4,44.39,314.06
Nwoya,2017,8,27.1,18.53,169.2,80.77,345.94
Omoro,2018,4,27.52,19.26,227.7,80.83,266.93
Busia,2017,5,26.88,17.71,165.1,82.16,330.49
Omoro,2022,4,30.76,19.81,137.9,67.07,297.31
Nwoya,2017,5,28.23,19.57,84.1,77.23,344.97
Nwoya,2023,3,29.98,19.42,226.8,70.81,272.31
Omoro,2022,9,27.98,17.72,184.5,77.47,318.88
Omoro,2017,5,28.34,19.74,100.3,76.0,346.69
Busia,2017,2,30.46,18.01,86.6,66.21,317.77
Buhweju,2025,2,24.43,15.29,46.4,63.57,303.78
Busia,2017,12,29.05,17.71,59.1,68.19,341.73
Nwoya,2021,11,31.09,18.85,11.2,63.3,319.0
Busia,2017,1,32.26,18.64,30.8,53.32,350.13
Bukomansimbi,2025,1,29.52,17.76,18.7,68.42,333.11
Omoro,2022,12,30.36,18.4,18.7,59.35,320.7
Busia,2021,3,29.25,17.54,106.8,71.29,334.49
Omoro,2021,9,27.71,18.63,181.9,81.07,302.55
Omoro,2022,8,27.01,17.72,217.0,80.68,305.94
Isingiro,2025,3,29.89,18.48,55.1,68.81,306.69
Kayunga,2025,1,30.12,17.03,42.2,71.32,343.01
Pallisa,2025,1,33.09,18.94,13.9,57.29,335.25
Pallisa,2025,2,35.52,20.0,3.3,47.86,312.47
Sheema,2025,3,28.95,16.66,85.5,64.68,316.45
Kampala,2025,1,27.33,17.57,63.9,75.68,342.04
Mubende,2025,2,32.9,18.65,8.7,49.68,300.51
Bugweri,2025,1,29.25,17.87,81.0,72.65,343.43
Mubende,2025,1,31.87,17.77,4.1,50.48,320.45
Rukiga,2025,3,20.96,11.37,149.8,79.65,315.35
Lwengo,2025,3,29.65,18.9,70.6,64.23,297.38
Kayunga,2025,3,30.5,19.15,110.1,71.58,309.16
Bunyangabu,2025,3,28.0,17.7,112.1,60.65,309.32
Ibanda,2025,1,29.83,17.84,7.4,48.19,315.81
Alebtong,2025,2,36.47,20.86,0.0,29.68,311.68
Ntoroko,2025,3,34.06,23.68,36.2,54.39,323.76
Nakaseke,2025,2,35.21,19.13,3.0,50.0,311.54
Kabarole,2025,2,28.82,17.65,19.9,51.96,309.86
Butaleja,2025,1,32.4,18.76,18.3,57.0,343.13
Masindi,2025,3,31.69,19.99,93.4,59.06,315.31
Namutumba,2025,3,30.43,19.72,185.5,70.1,313.67
Buliisa,2025,1,29.5,21.62,0.0,67.39,335.99
Manafwa,2025,1,29.23,16.3,36.9,64.0,345.84
Pakwach,2025,3,35.32,23.66,94.8,56.87,323.97
Mitooma,2025,1,25.35,16.77,16.4,67.77,336.23
Bulambuli,2025,2,36.29,19.71,0.7,37.21,316.01
Rukiga,2025,1,19.83,10.14,40.6,74.9,335.37
Mitooma,2025,3,26.41,16.99,194.1,72.13,302.01
Kakumiro,2025,2,33.56,18.39,6.5,46.71,300.27
Bunyangabu,2025,2,30.44,18.07,19.7,42.39,305.74
Masaka,2025,2,29.38,17.93,19.5,69.64,302.18
Mbarara,2025,1,30.25,16.26,19.6,56.42,328.58
Bulambuli,2025,1,34.25,19.18,5.5,45.42,338.78
Adjumani,2025,3,36.75,21.81,29.8,44.16,321.19
Kisoro,2025,2,23.3,12.97,50.4,76.68,302.41
Manafwa,2025,2,31.72,16.43,18.6,53.79,311.86
Bugweri,2025,2,31.36,18.91,35.3,66.36,318.89
Ibanda,2025,2,31.14,18.37,18.9,49.0,290.27
Lwengo,2025,1,29.64,17.63,19.4,63.77,335.63
Mbarara,2025,3,30.04,17.39,56.8,62.13,315.41
Kabarole,2025,3,27.37,17.76,119.6,65.26,314.04
Kakumiro,2025,3,30.6,18.54,126.1,60.97,304.63
Namutumba,2025,1,30.92,18.43,28.5,65.0,341.86
Buyende,2025,2,33.94,21.33,0.4,52.0,317.83
Ntoroko,2025,1,34.28,22.87,1.6,42.48,333.43
Pallisa,2025,3,31.66,20.26,102.2,64.13,309.69
Kisoro,2025,3,23.11,13.79,167.9,82.45,307.66
Kabarole,2025,1,26.94,16.82,2.1,54.03,338.97
Kakumiro,2025,1,31.71,17.11,1.1,48.06,330.89
Mubende,2025,3,30.24,18.84,83.6,62.03,307.25
Buikwe,2025,2,28.25,19.35,30.2,71.82,315.61
Amolatar,2025,2,34.09,20.86,0.2,47.75,315.32
Kyenjojo,2025,1,31.35,17.88,1.7,43.58,335.42
Maracha,2025,3,32.1,20.53,76.8,49.84,311.62
Masindi,2025,1,31.53,18.29,2.9,47.16,344.02
Manafwa,2025,3,29.13,18.02,260.6,68.77,306.36
Rukiga,2025,2,21.26,11.0,46.3,72.43,299.49
Sheema,2025,2,29.91,15.98,26.7,59.36,298.92
Masindi,2025,2,34.33,19.66,3.3,42.82,314.4
Mitooma,2025,2,26.68,17.04,47.1,67.0,295.42
Pakwach,2025,1,36.11,20.93,4.0,47.84,331.71
Kisoro,2025,1,22.17,12.36,47.5,78.13,332.69
Buliisa,2025,2,30.72,23.67,0.6,64.86,308.66
Bunyangabu,2025,1,28.99,16.84,2.6,44.74,333.1
Amolatar,2025,1,31.74,19.49,4.6,56.68,345.62
Kampala,2025,3,27.41,19.15,138.8,76.13,288.43
Adjumani,2025,2,38.46,21.66,0.0,25.39,301.79
Buyende,2025,1,31.06,20.49,4.8,61.32,340.38
Buliisa,2025,3,30.04,23.74,107.4,71.03,318.73
Nakaseke,2025,1,33.43,18.46,5.8,51.35,333.24
Kayunga,2025,2,32.78,18.29,17.4,62.64,315.54
Masaka,2025,3,28.44,18.51,81.3,72.1,286.95
Bulambuli,2025,3,31.96,20.1,130.0,59.0,323.67
Butaleja,2025,2,34.48,19.36,10.8,49.14,313.4
Buikwe,2025,1,26.75,18.4,121.3,75.9,342.15
Ntoroko,2025,2,35.69,24.11,0.6,41.93,302.63
Bugweri,2025,3,29.31,19.34,196.9,74.61,310.58
Nakaseke,2025,3,31.66,19.71,107.0,63.35,318.22
Sheema,2025,1,28.22,14.78,26.7,63.03,331.21
Masaka,2025,1,28.12,17.31,25.5,73.32,329.68
Maracha,2025,2,33.99,21.0,0.3,30.32,298.32
Kampala,2025,2,28.56,18.7,26.3,70.25,314.75
Amolatar,2025,3,31.26,20.89,111.6,63.68,324.46
Alebtong,2025,1,34.29,19.76,8.5,38.23,337.25
Mbarara,2025,2,31.74,17.05,22.6,53.54,298.29
Buikwe,2025,3,27.04,19.5,196.2,78.32,292.72
Adjumani,2025,1,36.45,20.03,0.0,26.61,329.35
Kyenjojo,2025,2,32.88,19.05,9.7,43.64,293.34
Butaleja,2025,3,31.11,19.73,155.7,66.1,301.26
Kyenjojo,2025,3,30.39,18.85,75.9,60.52,298.54
Alebtong,2025,3,33.1,20.65,111.0,54.77,331.31
Lwengo,2025,2,31.13,18.44,15.3,59.96,307.06
Pakwach,2025,2,38.69,23.83,0.5,41.89,303.03
Ibanda,2025,3,29.51,18.42,80.9,58.45,303.07
Maracha,2025,1,32.31,19.61,0.0,30.03,334.0
Buyende,2025,3,30.77,21.32,111.3,66.48,317.92
Namutumba,2025,2,33.35,19.24,25.1,56.32,315.92
Kitgum,2025,1,35.51,20.39,0.4,29.23,334.35
Jinja,2025,3,27.13,19.77,181.6,79.0,302.16
Kalungu,2025,1,28.62,17.66,22.5,70.68,334.67
Kyegegwa,2025,2,33.04,18.51,12.7,46.43,292.84
Budaka,2025,1,31.99,18.42,24.1,59.45,338.12
Amuria,2025,3,32.5,20.58,107.2,55.74,319.03
Zombo,2025,3,28.62,18.48,93.8,55.19,333.06
Bukwo,2025,1,27.41,13.6,5.4,41.84,343.05
Kwania,2025,3,32.26,20.88,137.8,56.9,316.99
Dokolo,2025,1,33.15,19.05,21.8,48.06,326.67
Budaka,2025,2,34.27,19.11,7.9,50.43,315.17
Rubirizi,2025,3,29.39,17.37,121.4,68.97,320.85
Rubirizi,2025,2,30.89,17.42,22.1,59.89,302.48
Kotido,2025,3,31.2,19.89,91.8,54.9,325.67
Wakiso,2025,1,27.41,16.72,38.4,75.42,342.58
Zombo,2025,1,28.3,17.27,0.8,39.87,344.69
Soroti,2025,1,33.44,18.9,8.5,45.84,340.67
Amuria,2025,1,33.75,19.46,6.7,42.77,335.1
Kiboga,2025,1,33.02,18.56,5.3,48.32,329.3
Kotido,2025,2,33.79,20.13,0.0,30.57,315.41
Bukwo,2025,2,29.53,13.84,0.0,32.18,312.16
Bugiri,2025,3,29.46,19.29,188.1,73.74,311.93
Agago,2025,3,33.41,20.85,86.7,53.61,323.34
Kagadi,2025,1,31.55,18.17,3.8,46.87,334.66
Pader,2025,1,34.49,20.41,0.6,32.42,332.75
Dokolo,2025,2,35.59,20.31,0.6,37.86,306.51
Kabale,2025,3,23.87,14.25,138.5,78.32,310.56
Moroto,2025,2,31.9,18.42,0.2,32.61,317.87
Wakiso,2025,3,27.61,18.41,120.7,75.39,293.29
Iganga,2025,2,31.26,18.81,35.3,66.32,318.89
Moroto,2025,3,30.25,18.35,90.3,55.16,335.24
Iganga,2025,3,29.21,19.24,196.9,74.58,310.58
Mukono,2025,1,27.88,17.04,36.3,74.97,343.69
Kasese,2025,3,31.94,21.16,73.2,51.16,312.42
Kasese,2025,1,32.23,19.45,10.8,42.48,332.7
Buvuma,2025,2,26.64,22.03,57.6,72.75,314.95
Agago,2025,2,36.51,21.5,0.4,27.21,315.77
Kiboga,2025,3,31.49,19.73,129.0,61.48,310.22
Napak,2025,2,35.17,20.16,0.0,29.96,317.27
Napak,2025,3,32.19,20.17,84.1,54.23,332.83
Kamwenge,2025,1,32.56,18.78,5.7,45.06,327.39
Agago,2025,1,34.39,19.9,1.1,33.42,334.23
Pader,2025,2,36.75,21.62,0.2,27.25,310.24
Kotido,2025,1,32.07,18.68,4.4,35.87,335.59
Zombo,2025,2,29.91,18.91,0.6,36.71,310.98
Amuria,2025,2,36.13,20.67,0.0,31.86,306.41
Luuka,2025,2,32.42,19.25,20.6,61.14,316.14
Kwania,2025,2,36.1,20.95,0.0,33.71,308.82
Kyegegwa,2025,1,31.26,17.17,2.7,47.58,327.34
Kiboga,2025,2,34.8,19.6,2.1,46.32,310.38
Kyegegwa,2025,3,30.07,18.39,64.8,61.52,312.16
Budaka,2025,3,30.71,19.54,183.4,67.23,306.95
Buvuma,2025,1,25.32,21.04,97.8,76.26,344.13
Buvuma,2025,3,25.75,21.21,289.1,78.68,291.21
Bukwo,2025,3,26.64,14.9,132.3,58.39,336.16
Rubirizi,2025,1,29.95,16.82,17.0,60.03,336.38
Mukono,2025,2,28.54,17.62,43.4,73.0,314.17
Bugiri,2025,1,29.55,17.97,76.4,70.65,343.97
Mityana,2025,1,28.74,17.54,15.1,70.71,338.92
Wakiso,2025,2,28.54,17.68,30.4,70.68,314.38
Moroto,2025,1,30.25,17.78,4.2,39.81,346.11
Kaliro,2025,3,30.71,19.64,143.0,70.81,313.1
Kitgum,2025,2,37.75,22.02,0.0,25.82,305.12
Kabale,2025,2,24.06,13.74,46.5,73.11,295.79
Kaliro,2025,2,34.14,19.38,14.7,56.25,315.56
Kaliro,2025,1,30.9,17.99,23.4,66.84,342.8
Jinja,2025,1,26.98,18.7,81.3,77.23,347.55
Butebo,2025,3,31.61,20.08,152.7,63.68,309.34
Soroti,2025,3,32.6,20.26,119.3,56.35,321.71
Butebo,2025,2,35.84,19.9,5.4,44.64,313.59
Jinja,2025,2,28.5,19.75,45.6,72.32,318.73
Kalungu,2025,3,28.77,19.05,74.4,70.06,293.74
Kitgum,2025,3,33.97,21.24,68.6,51.52,326.97
Mityana,2025,2,29.86,18.25,44.4,67.61,307.87
Kween,2025,2,32.13,19.0,0.0,26.54,315.26
Kalungu,2025,2,30.23,18.5,22.8,65.64,303.87
Luuka,2025,1,29.24,18.07,32.0,70.29,341.88
Bugiri,2025,2,31.93,18.82,24.3,62.82,318.25
Kamwenge,2025,3,30.94,19.83,128.2,60.29,298.5
Mityana,2025,3,28.03,18.6,145.6,73.9,310.15
Luuka,2025,3,29.77,19.68,148.5,71.52,310.19
Kween,2025,1,30.16,18.58,7.7,35.65,343.58
Mukono,2025,3,27.32,18.46,139.5,78.42,298.72
Napak,2025,1,33.45,19.49,1.8,36.19,341.16
Kamwenge,2025,2,33.82,20.15,13.3,44.54,292.61
Pader,2025,3,33.33,21.04,83.5,53.87,322.61
Kwania,2025,1,34.08,19.65,6.2,40.29,334.32
Kagadi,2025,2,33.46,19.68,9.9,46.18,306.85
Kween,2025,3,29.23,18.4,88.8,52.1,337.1
Soroti,2025,2,36.28,20.31,0.1,34.5,311.32
Kagadi,2025,3,30.85,19.34,106.7,61.03,322.75
Butebo,2025,1,33.18,19.02,22.1,54.45,328.54
Iganga,2025,1,29.15,17.77,81.0,72.65,343.43
Kabale,2025,1,22.78,13.11,28.0,75.0,331.51
Kasese,2025,2,33.84,20.79,7.9,39.36,302.86
Dokolo,2025,3,31.84,20.17,120.9,60.74,316.87
Serere,2025,1,32.74,19.45,29.1,52.32,336.02
Abim,2025,1,32.43,18.99,0.8,34.81,340.73
Kibuku,2025,2,34.44,19.54,7.4,50.93,313.92
Otuke,2025,3,33.36,20.63,106.5,53.74,325.72
Nebbi,2025,3,33.15,21.43,75.2,49.74,332.16
Amudat,2025,2,34.19,19.6,0.3,29.14,315.43
Serere,2025,3,31.77,20.48,101.9,61.19,315.55
Serere,2025,2,35.85,20.47,3.6,40.61,316.97
Rubanda,2025,1,20.25,10.77,33.1,76.06,338.75
Hoima,2025,1,30.27,18.69,3.5,51.23,345.14
Kanungu,2025,1,25.0,15.04,17.8,66.87,342.69
Arua,2025,2,33.75,21.16,0.4,31.14,307.69
Kibuku,2025,1,31.95,18.61,25.7,60.74,338.74
Kyankwanzi,2025,2,35.39,19.51,1.5,43.04,308.18
Luwero,2025,1,31.63,17.69,12.4,62.71,336.93
Amudat,2025,1,32.39,19.28,6.1,35.81,342.01
Kyankwanzi,2025,3,32.25,19.88,99.9,61.03,313.0
Mpigi,2025,3,26.76,18.04,164.0,77.94,292.67
Sironko,2025,3,31.39,19.39,107.4,55.94,305.91
Koboko,2025,2,33.74,20.78,0.8,30.82,304.14
Bukedea,2025,2,35.99,19.78,0.8,37.61,315.15
Kiruhura,2025,3,30.33,18.12,57.5,61.68,308.69
Hoima,2025,2,32.6,19.82,4.2,47.96,312.36
Nebbi,2025,1,33.67,19.37,2.4,34.03,342.28
Mpigi,2025,2,27.84,17.41,28.6,72.39,310.94
Gulu,2025,2,36.05,21.52,0.0,27.82,304.82
Otuke,2025,2,36.33,21.23,0.2,28.25,315.26
Mbale,2025,1,30.78,18.59,6.6,58.97,339.07
Kapchorwa,2025,2,28.21,14.89,1.8,34.32,315.61
Kanungu,2025,2,26.79,15.06,42.3,65.96,300.79
Luwero,2025,3,30.61,19.36,96.8,67.81,313.11
Kumi,2025,3,31.87,20.31,91.3,57.19,321.89
Kyankwanzi,2025,1,33.55,18.35,3.1,46.42,323.08
Oyam,2025,2,36.61,20.94,0.0,31.0,309.96
Katakwi,2025,1,34.22,20.02,4.0,39.65,339.67
Kiruhura,2025,2,32.43,18.25,8.8,48.93,301.94
Lamwo,2025,1,33.77,20.36,0.7,30.35,330.03
Mpigi,2025,1,27.09,16.58,50.1,76.06,336.29
Otuke,2025,1,34.23,19.82,20.2,35.39,339.39
Apac,2025,1,34.38,19.68,2.3,41.52,339.91
Luwero,2025,2,34.1,19.05,15.8,55.18,314.05
Kumi,2025,2,35.88,20.33,1.0,35.86,306.69
Kapchorwa,2025,3,25.42,15.08,206.9,61.19,333.23
Tororo,2025,1,30.43,17.45,49.4,62.1,344.47
Kibaale,2025,2,33.02,18.61,4.6,45.71,291.66
Yumbe,2025,2,36.64,22.95,0.1,26.18,297.51
Mayuge,2025,3,27.34,19.46,230.3,77.87,306.28
Rubanda,2025,2,21.66,11.64,41.0,73.25,301.53
Abim,2025,2,34.2,20.26,0.8,28.43,316.24
Lira,2025,1,33.76,19.78,4.9,40.39,335.21
Katakwi,2025,3,33.11,20.93,85.3,55.52,323.41
Oyam,2025,1,34.53,19.55,0.9,36.42,336.15
Kapchorwa,2025,1,25.76,14.83,15.0,45.81,341.73
Apac,2025,2,36.3,21.16,0.1,35.68,316.0
Bukedea,2025,3,31.7,20.01,142.9,60.32,324.72
Kumi,2025,1,33.12,19.42,5.0,45.71,337.89
Bududa,2025,2,30.89,15.6,19.4,54.54,308.11
Mayuge,2025,1,27.13,18.25,77.9,76.03,347.59
Abim,2025,3,31.55,19.66,95.6,53.48,328.34
Ngora,2025,3,32.01,20.3,100.3,59.97,316.73
Amudat,2025,3,31.55,19.93,91.9,52.97,339.19
Mbale,2025,3,30.2,19.72,264.0,66.1,310.9
Lira,2025,3,32.39,20.65,126.8,56.61,320.62
Ngora,2025,1,33.64,19.29,15.6,49.58,336.23
Kibaale,2025,1,31.32,17.45,2.5,46.35,329.53
Bududa,2025,1,28.82,15.7,47.8,63.06,340.52
Koboko,2025,3,31.68,20.14,68.3,50.94,316.76
Sironko,2025,1,33.18,18.35,13.4,44.61,339.0
Bududa,2025,3,28.64,17.36,200.5,67.74,300.02
Lamwo,2025,2,35.76,21.99,0.0,26.43,308.22
Kibaale,2025,3,30.58,18.59,100.9,60.19,304.62
Mayuge,2025,2,28.92,19.31,31.8,71.29,319.15
Kibuku,2025,3,30.68,19.89,203.8,67.74,307.99
Kanungu,2025,3,26.24,15.45,195.8,75.23,303.92
Sironko,2025,2,35.45,19.03,1.6,35.86,311.77
Ngora,2025,2,36.27,20.06,1.5,40.21,309.83
Lamwo,2025,3,32.45,21.08,83.9,51.74,325.44
Nebbi,2025,2,35.44,21.51,0.4,30.79,310.98
Gulu,2025,1,33.96,20.19,0.3,31.45,336.58
Yumbe,2025,3,34.22,22.24,61.4,45.71,324.0
Gulu,2025,3,33.09,20.94,70.3,52.26,325.51
Bukedea,2025,1,33.66,19.06,8.9,47.35,339.68
Mbale,2025,2,33.37,19.38,9.2,48.39,315.59
Yumbe,2025,1,34.68,21.52,0.0,25.06,328.35
Oyam,2025,3,33.29,20.89,126.8,54.35,316.3
Koboko,2025,1,31.5,19.02,0.0,31.29,336.61
Hoima,2025,3,30.85,20.14,139.4,61.1,318.12
Arua,2025,1,31.63,19.3,0.0,33.0,340.35
Rubanda,2025,3,21.36,12.14,175.2,81.29,314.69
Tororo,2025,3,29.86,18.95,149.9,68.68,313.71
Lira,2025,2,36.0,21.03,0.2,32.18,312.03
Apac,2025,3,32.76,21.15,127.7,56.97,322.7
Katakwi,2025,2,36.55,21.15,0.0,30.39,315.65
Tororo,2025,2,32.75,18.09,13.8,51.75,318.75
Arua,2025,3,31.87,20.4,97.3,50.52,325.5
Kiruhura,2025,1,31.4,17.32,4.2,50.16,323.5
Kole,2025,2,36.03,21.0,0.0,28.86,306.49
Omoro,2025,3,32.88,21.02,82.0,53.61,320.62
